filename,actionFlag,nullHyperlinkFlag,suspecLinkFlag,outLinkFlag,zeroLinkFlag,outCssFlag
b312f729d3f7d2d90bfb7dfc77dbab61,0,0.2353,0,0.1176,0,1
7fee071aa077decc4b2365a55d6f5b81,0,0.1905,0,0.0476,0,1
1441b3291b22d4063010ea83148bad1d,0,0.0181,0.0023,0.0767,0,0
7c0303ce306d4dfd1effa108e2069303,0,0.0839,0.049,0.1329,0,0
c7e33e516172219c0cf896d7e049868c,0,0,0.2,0.2,0,0
c8272b90ee94d08db34900a74509a13b,0,0.1304,0.0435,0.1522,0,0
cf3b416b02cd3918b17739e112470e5c,0,0.0323,0,0,0,0
22383c0a04d18f44b85feddb8c2dc357,0,0.0024,0.4857,0.4952,0,0
57870652119fc39f867ad95e41d0613e,0,0.8759,0.0106,0.0993,0,0
b1035a891ef261ff7395953e853f7131,0,0,0,0,1,0
f5c9d798ecd8b1f8c5d1f886bf093fdd,1,0.0198,0.2574,0.3762,0,0
7cc81eae61dc9af08e4cace5af07b8c5,0,0.027,0,0.027,0,0
3dc147cc7aedc2160e4ef4aaf35d5a6c,0,0.0938,0.75,0.0312,0,0
5322624cdfd527f42d25d51eba302c95,0,0.0278,0,0.0069,0,0
c726f68d4a6e9ee560eda1be10feccbb,0,0.0328,0.002,0.0123,0,0
8fc058b53f8aa187c795f4cda2dfa9e3,1,0.1,0.55,0,0,0
79a8cbb44a5ff4a7fc1aba745aa822d3,0,0,0,0,1,0
11ace9d1e753faf6e55be434fe86c481,1,0.0028,0.1034,0.433,0,1
65c0ba7e4bc151bdeef3c776d53909cd,0,0,0.3333,0,0,0
b89dcda25e6568970fd4a87c2a770fd9,0,0,0,0,0,0
9c36475e0a1da6b88f085111109d0296,1,0,0.6167,0.6,0,0
691fde7e70e80dd9aa5acc44b3ae3773,0,0,0.0105,0.3053,0,0
6fe8a461e2b09993597936dea6f8ce97,0,0.0602,0.0023,0.0023,0,1
3039784272e02979d27a6942cee8d3f1,0,0,0,0,1,0
3a171f676bfe763eff2825ef5f50193e,1,0.0147,0.0074,0.0147,0,0
9522ea1be04f6d049b5206daedb0e31a,1,0.075,0.825,0.4,0,0
8ddecc39b8f9c5ceeffa7f25cb039c55,0,0,0.8462,0.1538,0,0
9bc22a571d089120c8df6df3ec3a2b66,0,0.4286,0,0.1429,0,0
fd9a3119851a2d4fb2cc5b2e12244525,0,1,0,0,0,0
9d877e76fcfd7b4c6d7006587e2702e7,0,0,0.4167,0.25,0,0
e31f2a449385500c6d84ef6679ea681d,0,0.0646,0.1348,0.0056,0,1
6f1e9cd849322845534794261058527b,0,0,0,0,1,0
ec2e5e366103115ec10419e21e7a4fcb,0,0.025,0,0.075,0,0
24fdb078b11c3d1dd10b1bdbf149f3f2,0,0.0141,0,0,0,0
5a1e4986b9bcd888c6396529f15e87aa,0,0,0,0,1,0
6cfd7c5d58b11796a6fdaa73b5aa78bd,0,0.011,0.4286,0.011,0,0
c0879aea526fe78168612b84a7e16cab,0,0.0051,0.0255,0.0306,0,0
ff41cf467f5cff0ff368bcf5d6beeca5,0,0.0899,0.0225,0.1461,0,0
a7858a97616d21e8d1a272194b63ef6d,0,0.625,0,0.1875,0,0
5f5f40639d1d0a3839c897f94ac02a2c,0,0,0,0,1,0
23e22aa37d7598203bca2998d0f8d7a5,0,0.0417,0.8523,0.8636,0,1
7547f87b5d794316138cc0809605af13,0,0,0,0,0,0
4f51ef4299641ddc1a7aaabad68653d8,0,0,0.0293,0.0146,0,0
d7f86b1fc1aa24f8ff46acda6ab3535c,0,0,0,0.0625,0,0
ba6ec5a7c8e5e2e56d3d413e53571172,0,0,0.3252,0.0061,0,0
7fabad483075e2b6c1001c72dcf6b269,0,0.0042,0.0084,0.0042,0,0
aa50ffd9458571810f3648853b013518,1,0.0112,0.3258,0.0084,0,0
1c36bfd69f290b82b90ba4f118fecfd0,1,0,0.4043,0.2766,0,0
3adc75d986feef503897b2114bb176bd,1,0.25,0.5,0,0,0
4b171ad333fc8444b4a5cb329c6b1cd2,1,0.2771,0.5663,0.0361,0,1
8bc80f3aadc48762d574a7b924aeb51e,0,0.0694,0.0058,0.2312,0,0
43611b425745f2ad1c26066b0a00aa51,0,0.011,0.0275,0.0385,0,0
271b328efb393956483809e1ef084a66,0,0,0.2273,0.0455,0,0
2d63bc8011742a691538193561c7284e,0,0.0548,0.0013,0.0147,0,0
e05f4e93508a166233ed76593b5e0914,0,0.25,0,0,0,0
8fe3b00022686ae41b7b4c27d6562ebe,0,0,0.1111,0.1389,0,0
6182e1edeeefc79c92ef8e48151983bb,1,0.241,0.245,0.0522,0,0
726b02744d1a0285718c231dc68befa2,0,0.0204,0.0204,0,0,0
424e19d6284fc7f17d5a7a7b645d895b,0,0,0.043,0.0806,0,0
60a8130baaabcc1bc192ac957e123de8,0,0.54,0.14,0.08,0,1
3abead51bb78db6931f34b59ac8a35f6,1,0.0488,0.6829,0,0,0
023c7f74777c3bf7ce999d031dce4245,0,0,0.514,0.0112,0,0
69ef2cc04697abba9fe5ecf18ebbfdc7,1,0.7021,0,0.0213,0,0
8f3f49a4452c96affc0150d06183ff1a,0,0.0403,0.8571,0.8681,0,1
223e19c5da02bb929636b442c5200197,0,0.093,0,0.0233,0,1
9e50a2d2ba87c5245c0ef2e3031ef068,0,0.6667,0,0,0,0
b8d433d8aff5dc440ab7fd38cd29150c,0,0,0,0.4752,0,0
f1b629e006fed62369b1c787efb883ae,1,0,0,0,0,1
37e5e0557ea6f4e150b91b7ceac80d1e,0,0,0.4167,0,0,0
5104592f9c8f50caa7a8499065000a46,0,0,0.0253,0.0127,0,0
9cc63e1634294ce1eb0bfc0e4a9e4ded,0,0.0088,0,0,0,0
70e2f477e40085e93cb4f700f5dc04f7,0,0,0,0,0,0
c3e181f7c62dcdc6273928053a463faa,0,0.0109,0.0109,0.163,0,0
397e908f697d750e7bfd34aaa3cf4cd0,0,0.0647,0.0498,0.0348,0,0
fd503672d2f5389934abdeaf8010b129,0,0,0.027,0.009,0,0
7aa93ad812f6c6157696f7a0980659c0,1,0,0.4255,0.2766,0,0
64b2326b896b3f8e1f0e634d586c0ab2,0,0.1944,0.0556,0.3333,0,1
b5bf154f7cf0fc7068a855b2a31f3702,1,0,0,0.1053,0,0
84e60c9c6af3c2ebc50d4f8397cc665c,0,0,0,0,0,0
b9366a694671d3957536f1bd19e3d282,0,0,0.05,0.2,0,1
2075ed1624ea9a86653fa23d504201fb,0,0.0744,0.0041,0.1074,0,1
9609547fff5bf9372b981e07630a5c44,0,0.1429,0.0714,0,0,0
8e6a671e24ec9425230cbd0edff15772,0,0.0023,0.1034,0.9667,0,0
e0bdecbf2ac970a68e54992e63cb3db7,0,0.04,0,0.28,0,0
2d525c1d2d4a230da972c116d4fe8e53,0,0.0925,0,0.0205,0,0
ab5ba263bb0385bcc29c90457d74e512,0,0.1742,0.0227,0.0303,0,0
7dedf079eaa1b050cac49a0fced19596,1,0.0492,0.4508,0.3033,0,0
f8e1fa97e7a06568b8ce03d859338341,0,0.0055,0.895,0.0387,0,0
a1bed11fe5e14f799087a9136df9953b,0,0.0149,0,0.0124,0,0
76c2c1d9a22d18c6b376ef2f2ed260a5,0,0,0,0,1,0
47096122cd6cf7276de4de2f50cc8781,0,0,0,0,1,0
fe25b363aca4efea43257f05b76a5896,0,0,0.0128,0.6282,0,0
c2f14583a54f561d4e4c5f4b50360a1e,0,0.0424,0.0016,0.0016,0,1
bf466acf6cedfe10e477c2730d1250f6,0,0.25,0,0.5,0,0
3d830d5395ce259c912314124ed0d94e,1,0,0.6667,0.7879,0,0
0e8059490467e0a53aa59d9a3b9ac9d7,0,0,0,0.0385,0,0
09994c1ac373783273fbfd90b8cbd338,0,0,0.3,0.15,0,0
645a7bc64cc16f7c06ec051cd4279259,0,0.0278,0,0.0069,0,0
32caea0ee9056c955b0c8216d860c245,1,0.0233,0.7907,0.5581,0,0
0622e5bfe6ec929cd02a309149c2808c,1,0.2371,0.6082,0.3196,0,1
8988bc43ce7812bbe1d930b4f1235fd9,0,0,0,0,0,0
f46eeded6ca4bc750bbd7e61d234b6f8,0,0.0141,0.169,0,0,0
e990dc5611c6e72dc8a7f3569c852c6e,0,0.0156,0.0312,0.1875,0,0
96ead3f12390868837271918d6f428fe,0,0,0,0,1,0
fb0ba0104780edb003de11248b9917ca,0,0.0023,0.0147,0.0102,0,0
718faa6771ace075dfed9a925e776ecb,0,0.0288,0,0.0577,0,0
54ee693e492940e91b2c60883a62b59a,0,0.0669,0,0.0921,0,1
fe1820036ad6f24a9eb7dbb8a4680642,0,0,0,0.8523,0,0
86e065d932b73176cf3f063f61a07dd4,0,0,0,0,1,0
69a0753db1a3f3e7978d2d2786fa3aca,0,0,0.0111,0.2889,0,0
64d7972d8da64950f9c5591a78e42140,0,0.0215,0.0098,0.0264,0,1
1c579286c749c5d74dc1801a020a2eb1,0,0.0352,0.0282,0.0704,0,0
48551a18cc37a692bcab5a63de82fec3,0,0.0672,0,0.0158,0,1
99f2dcd7b8db1ebec149c906dba304c5,0,0.1056,0,0.0062,0,0
9f8766efeb7d4be3899029d7fb4100df,1,0.3333,0.6667,0,0,0
c7318a78131faaf1a2a79d3b0611dc17,0,0,0,0,0,0
25823d2dfe1d6c89b836361c9d480b11,0,0,0,0,0,0
52605a531a2a8ebf804962096cbf17a7,0,0.0278,0,0.0069,0,0
9d7a9a92eb8de8b1b6fcf7d51c026b58,0,0,0.5,0,0,0
bbae92ce0c7b3c69175798d710e243d7,0,0.0317,0.127,0.127,0,0
4b2f2c1a0a0224b1ca848fb54e0e0678,0,0.0667,0,0,0,0
a4edfd9b3f31238f7beaa4a4898078d5,0,0,0,0,1,0
d93ef435eecbf51b0ad6c15875272d44,0,0.0099,0,0,0,0
fbc60b1c3730a146b742fa4a04bb599e,0,0.0323,0.0161,0.0968,0,0
d36a6f43f813d1ee4d2d1eeed9539758,0,0.0192,0,0.0032,0,0
360d8a1fe6634fdda98e0c42602597dd,0,0,0,0,0,0
15aac5440f6019075bf14b2352abb6c7,1,0.0091,0.0036,0.1585,0,1
9fd33d7b8638fd382a7b419fcdfc0ae1,0,0.0083,0,0.0579,0,0
21e4db4503b2359576fb18fe625ed82d,0,0,0,0,0,0
08dfd04a86368650eecac36c0247740e,0,0,0,0.5333,0,0
d114f9585e7cf40edb75496a25e4f7de,0,0,0,0.0769,0,0
88d9831a0e947fe76d090645e7598bc1,0,0,0,1,0,0
2f7af5eea2f9d4be063f8fa882f46cce,0,0.0002,0.0337,0.0011,0,0
e60ee5068c5c344f93e51b76d5db4032,0,0.05,0.225,0,0,0
ce01f64af9037f178b10229bd0abdf38,0,0.0523,0,0.7974,0,0
361efd32108d18cfaeb468e0fcfd55d7,0,0.0138,0.9631,0.0062,0,0
b5745350a07c49e11297f8a98918bb53,0,0,0.0096,0.0192,0,0
65d6945e07c2deda1059188c073106c6,0,0,0,0,1,0
d003b96fc0e4902c479ad658da04e5c8,0,0.0052,0.228,0,0,0
61e06bf0497c34005fe43721157e6d2a,0,0.1304,0,0.1304,0,0
714bb03f29dfb5bb000e9614b2b65130,0,0,0,0.0588,0,0
1391d83024ded0c6de3ca8aa48e4bb59,0,0.0955,0.0393,0.0056,0,1
b63d724e686c5caad651591fd5fb962b,0,0.5642,0,0,0,0
6ea84fcb5439f614467ff968b2650628,0,0.0278,0,0.0069,0,0
e67ad5c63b43fb8efefaf3545b560ff9,0,0.0714,0,0.119,0,0
4ede1372da323ceb258245fcfdcf99eb,0,0,0,0,0,0
4437c496154d82f421619bce8d4500ba,0,0,0.0833,0.4583,0,0
ce57dfcd4ff7e48a1502e1c5eb5fb823,0,0,0,0.0159,0,0
17c0a9bf4212cabaa830283e9c5a57af,0,0.0052,0.1623,0.0209,0,0
aafaed85cb47c2e8eb7109a6eebe7f74,0,0,0.1111,0,0,0
347cc42c3cff018cf902ad183aeba9da,0,0,0,0,0,0
4e435dcd1db48140cdb1fd13a9e932b6,0,0.0187,0,0.3937,0,0
8c911414395303983e56c31738e45e23,0,0,1,0,0,0
aef16d3666b4cbe1f6760c3c50623c6c,0,0.0374,0.0598,0.015,0,1
1167055ed674e1b2676b2de92ea106de,0,0,0.0182,0.1091,0,1
1f2dae9cfb10395de5b548df7cecb06c,1,0,0,0,1,0
76b23c05af3d7400895e46626992f502,0,0.2987,0.0519,0.0779,0,1
004abe8e47f3ce9cb7532cdd89fde050,0,0,0,0,0,0
c23dfae4ed20dd099de13d0e0195ac5d,0,0,0.0079,0.4724,0,0
e10977b86bad08070c5520162463f58e,0,0,0,0,0,0
7252c08fb84410fe053105be6d7d975a,0,0,0,0,1,0
f4666f31f9356872b297f3d872c80d70,0,0.0256,0.3333,0.2308,0,0
e82dd6331d6476c320ebcc5be00abdd1,0,0,0,0,0,0
498b7920aaff466e8eec2d598bf9a749,0,0,0.0263,0.1842,0,0
391fe554ad20d43c3ba8f5b6fc23efd5,0,0,0,0.0385,0,0
8389ac77c071cea106c9a9d8d33dd803,0,0,0,0.0023,0,0
c41473fdbc11b3680a93d6b986a34d16,0,0,0,0.1667,0,0
66fa2f73e0be9ef8140f044f0c6ea859,0,0,0,0,0,0
9f023089841505a8a257f9cf938e0233,0,0.0648,0.0833,0.4074,0,1
0c08ec4e9c554a14f7ba4823ef8b98e7,0,0.0312,0,0,0,0
47dfda28e7343fff6b0031f80f38a8e0,0,0.2105,0,0.4211,0,0
6fa6256bbb85b2fe61e53861250cc851,1,0,0.0441,0.2647,0,0
cb7dba9c2bfdfc5fa8926c748ecee1b8,0,0.1562,0.8438,0,0,0
37fbef466cdbfdb971f7400fba8a644b,0,0.0357,0.0357,0.0357,0,0
b56ac220d32e22a6649d521f2c66e6eb,0,0.0278,0,0.0069,0,0
674aca83cfc99557d55bf40d3e9c0489,0,0,0,0,0,0
65042829340336e390eb0704dc02be3c,0,0.0038,0.0076,0.0305,0,0
f67fe5ce255c2562b4a40b3e3456ebe5,0,0.004,0,0.0401,0,0
88966ffbbbf89b0b55c5298e02a67bc7,1,0.12,0.52,0.36,0,0
ef25a94f668068aa6bafae605723d957,0,0.0645,0,0.0484,0,0
63a00ab969da9f12fb9eb27aa7a87e76,0,0.0051,0.0051,0.0051,0,0
c3c708128a1ea6b8f7186c3ae0cc115e,0,0,0,0,0,0
610f1bf30cf212a217ff84ac1b6b8c63,1,0,0.4255,0.2766,0,0
4f7b489ac8b6c273cd19c3789d6b9f95,0,0.1017,0,0.0282,0,0
00e728c20cab3eab8dbc4cd17dbda658,0,0,0,0,1,0
9afe1d9619e285ee9fdaccc96d2d3bd8,0,0.0396,0.0144,0,0,0
6e9fd8e42d410130e8c1ab59eb2b255c,0,0.0833,0.4722,0.0278,0,0
8dc06f619db4b5be360268588c885e2e,1,0.0292,0.1095,0.0073,0,0
fb6547378a568f1c9d6ab11c84e0bc43,0,0,0.0128,0.6282,0,0
db080035a20836e05684774e2bdd76ea,0,0.0213,0,0,0,0
ceebb76e24e8b39c17d60b7bb998f644,1,0,0.383,0.2766,0,0
a70484cf125de520e5f571430a5c433d,0,0,0,0.8,0,0
a328b6e5ad7cef69c17ff9ba695950ff,0,0.1132,0.8679,0,0,0
54daf22f1f46a573cff7f7b82bbdad8c,0,0,0,0,0,1
4dd5b74d4157c1edba431c19de48bfc7,0,0.0217,0,0,0,0
38ba225f8e59e74f75fcf6727044ffab,1,0.0071,0.0285,0.0427,0,0
ed47cbb3a7faea6802761eacd2397336,0,0.0019,0,0.0056,0,0
854cdbe805f27e963813463440b6d2cf,0,0.0066,0.0461,0.0395,0,0
a387669c70a99ad81ba4ea5cf8a580d3,0,0.0593,0.0085,0.6525,0,0
2801009beb1c04c9bf7ca6560cd7cd8d,1,0.2473,0.5914,0.2688,0,1
9315d2ae18fe1279b053e2d4a3b6292d,0,0.033,0,0.033,0,0
19689d807c23d85302bf99b0aa1327d7,1,0.25,0.5978,0.2717,0,1
75fccecaf6acaaff0dc1abdf1174b273,0,0.0736,0.0061,0.2454,0,0
03fed5686837bf4b8948e0ffefba30d9,0,0,0,0.0319,0,0
51c9726910aa48bf080191887bf0e7b8,1,0.1613,0.0484,0,0,1
8aab37779432d2571292d465ccefdfed,0,0.054,0,0.0791,0,1
b9cb67c55a290092918e94903e564edc,0,0.0882,0.1373,0,0,0
3e36cb01d94836830f76be7072fbe215,0,0.0156,0,0.0078,0,0
67d9f2e6095f8e21c554c395c3e040a2,0,0.0083,0,0.0583,0,0
8fcb1be00334f129d5905c57cf99ffbd,0,0.0414,0,0.0207,0,0
50bf0b0664d2531f2b967e2f2fc2da4c,1,0.2429,0.0143,0.5571,0,1
f98c33ad943aad491129488faedb4c7a,0,0,0,0,0,0
711dbe7f89b24972ea103a0707a34bb4,0,0.0133,0,0,0,0
141760cee3f8abbb2a19730f6a51cd92,0,0.0435,0.0158,0.3557,0,0
8c8df8fb0cbb92081acf95d155188959,1,0.0028,0.1034,0.433,0,1
10cd012ed76c3a15977d6c9e749437c7,0,0,0,0,0,0
471851d7a20a87f24381421515bf0c2e,0,0.0042,0,0.072,0,0
50bb63d78452aab13cd8a80327b0818c,0,0.0319,0,0.0745,0,0
ec6cf906784eed89dae38400b463ef11,0,0.0278,0,0.0069,0,0
00d9471a21ae3b7b7f65f42531be5141,0,0,0.102,0.0028,0,0
7eba5cc680b75731fc66c805a69f8626,0,0,0,1,0,0
3fdf5f75f30b782c6027fc3d6401795c,0,0.0084,0.2185,0.0336,0,0
a4729f549d8963a8ad3b5d7974be1c31,0,0.0867,0.0033,0.0033,0,1
267bbcc95dda85bd6180e8d2e014d400,1,0,0.2184,0.6207,0,1
15b60649bfb8d9b0610d0cb7705ca198,0,0.0571,0,0.2857,0,0
6f197e998c1f623018a7bf2415255a41,0,0,0,0.8624,0,0
9565e92ae4da2b7eb6d90240244a8e6e,0,0,0.025,0.6,0,0
b8968e121e6987a6e0d22fa397ac8db1,0,0.6875,0.0312,0.125,0,0
a5b25ca442406d035372a384b27407d7,0,0.1607,0,0.1429,0,0
55fcc85bdd21ef2bd0d9b34d9f9e1bec,0,0.0341,0.0909,0.0511,0,0
8156e906342182085050e1858b446b69,0,0,0,0,1,0
d95ba9864b481ac67287f4e083210517,0,0.0135,0.1757,0.0135,0,0
0268763bd01e79cc9237154a2f4409b5,1,0.1604,0.5943,0.1415,0,0
241cc6fd95b36e89ecb14ee931629635,0,0,0,0,1,0
5f4e3e7e8a2108ed36a35bd942433468,0,0.0191,0,0.0032,0,0
430ccecf38407d2068a6e88dcb22f08d,0,0,0,0,1,0
2123d9dcc8ab6660e2f4407f3fcec34c,0,0,0,0,0,0
a8942db5402706b72c99dbfa71d7a7ee,1,0.0652,0.163,0.0435,0,1
465c12a8ac1210251738384b2e848be0,0,0.1176,0.2941,0.0588,0,0
32826623e709939c7a2cb711fc24d05d,0,0,0.0128,0.6282,0,0
9c1e0d46ce6258ba22ad0e17475c86e1,1,0.0078,0.0137,0.0117,0,0
2471274de6ac74dd9d9103d77318e696,0,0,0.0061,0,0,0
dd482f05c02a117ebb3fd725be7ce4da,1,0,0,0,0,0
67f8a41448e87c5b0c290dc99a2c6eda,0,0.1064,0,0,0,0
777ed3707bbe4f8b043db811eba0e3b4,0,0,0,0.0202,0,0
0faf8588b1e06bfa12ea613d76902949,0,0,0,0,0,0
4edb26c54d015dc4447ae6fd12cc6c15,0,0.1163,0.0039,0.0271,0,1
c0fa29d4c6a0625a1d38145f3643651d,0,0.0417,0.2083,0,0,0
954de9c2c74f8bf90b65cc19db169019,0,0,0.0128,0.6282,0,0
ac58d1111470ae6c8be0bc66ae79210d,0,0,0.0546,0.0126,0,0
49177494e37c604fc65ee7daaa36f1b5,1,0.0392,0,0.0588,0,0
f364393ee61df39ed5c15e0d77484e3a,0,0,0,0,1,0
9029d286706dea5ec36eee0c3fb8c105,0,0.0086,0,0.0086,0,1
a03651a6c28785004a6b2dea8a8d176f,1,0.0163,0.0054,0.1957,0,0
35050ac5281295838b0a996b9aa47678,0,0,0,0.0164,0,0
e70b935938094417b9f1df389040eaa9,0,0.0217,0.0217,0,0,0
2e1931e4cb585d36bc8804ad834808bb,0,0.4655,0,0.0517,0,0
db6c63a817d978daab03665edf92ba5e,0,0,0,0,1,0
ccd0e4d94536544f3c49f956739eae4e,0,0.0826,0,0,0,0
f8aeec1813d223677fb14fcb93765d72,0,0,0,0,0,0
df06ac773bdef425a4ed86f3a774ac9a,0,0,0,0,0,0
572afaf1482b24f09a8d91ff92f7f8eb,0,0.0175,0,0,0,0
dfd84aadd2eb873c2e4deebaddf424fa,0,0.0082,0,0.0574,0,0
f9d0f199a442378f50f4fcc4194c8020,0,0.0441,0.1765,0.0441,0,0
87f303e9ad31f510516009cd6899302c,0,0,0.1102,0.0551,0,0
686b555d89675c7f2c4999e2cb667111,0,0.0167,0,0.0083,0,1
e477aac60f680ab173909fe3f03bdb9d,0,0,0.0294,0.3235,0,0
8194c3b58c25c5ae142b9d5ae7b59ee5,0,0.1429,0.1429,0.0357,0,1
26f227cf6a5e07f8633ddd5bfa907d10,1,0.028,0,0.932,0,0
a6406b261af9b3a0314d799a16f3dbd3,0,0,0.2667,0,0,0
4181cb2ea1d14a08f716bdc3dd0f91d0,0,0.0278,0,0.0069,0,0
fccdc52d900dea0c334693a25919cfbf,0,0,0,0.2578,0,1
f2865b31f1b5d4e051e50fc420b5dbec,1,0.8541,0,0.0129,0,0
b39ae8f620a5e901ba991694227d678f,0,0.0156,0.1875,0.0469,0,0
90fac9b57b09e9f3e611d132baccc6fa,0,0.0425,0.8494,0.861,0,1
dd4719b6f9e21a15a4b544b02259c59c,0,0,0,0,1,0
02a9479f98df8ff69f549b68b8ab6686,0,0.0174,0.0087,0.0174,0,1
2c796b142c373885724c359aaee7cd4a,0,0,0.3636,0.1818,0,0
20748d7b019733018d0b0067d60b9370,0,0,0.0357,0.1429,0,0
884586a760cc463c316ffc24ad1903e2,1,0.0238,0.8333,0.5238,0,0
70205de5c82cbbf1571376a77dad54c4,0,0.0417,0.0833,0.2083,0,0
b1526e7e8224a45f457040dc0e185148,0,0.0172,0,0.023,0,0
353a2055795ab7b8e504b566af289fc4,0,0.1477,0.0034,0.0671,0,0
a6aebba9f7997a00f83987d6ff044d82,0,0.0278,0,0.007,0,0
97e5ae77e50943752c114ee04ecbc979,0,0,0,0,0,0
2c922fa446e56c18bb3742c5735891c2,0,0,0,0,1,0
ff905ae054a41d40ee10138b8ca900c8,0,0,0.2273,0.0455,0,0
fa7d0424daacc36f04822e6868f3068e,0,0.1304,0,0.1087,0,0
d2dbb7fc545cf96263d8ff49e2dbd1bb,1,0.0231,0.0077,0.0154,0,1
8b708861dd23b227eeb09d2b3028cd64,1,0.1786,0.0357,0.0089,0,0
fa5c5c73efc2662428d94c58105c223b,0,0.0538,0.0108,0.0645,0,0
faec3f0d22f05e0fc10c44424ad8ece5,1,0,0.0338,0.2056,0,0
d780d477025f22986f861b60cd50d1d3,0,0,0.0833,0,0,0
ef0e034dc964ba2dc2bd342cd050dfe1,0,0,0.0128,0.6282,0,0
5d9c423b4f2e0415af453fbc0f4bcf06,0,0,0,0.0167,0,0
bb916293c05562385fe211cd93789fea,0,0,0,0,0,0
7379be8727a6861735a55f783c0a5b6f,0,0,0,0.4,0,0
556c43372950de5ed3e46ede356e83fb,1,0.25,0.6087,0.2826,0,1
79900a55b183b9b90d2820edf8406247,0,0.0923,0,0.1,0,0
17598d95021c60614169fdeb5f21de6d,0,0.2308,0.1282,0.1282,0,0
f4aef0a7796bc074b6be06ab010704a4,0,0,0.1333,0.0889,0,0
a1843dd21f36803caee5fd984c70f435,1,0.06,0.84,0.44,0,0
50506f0ae73d5dfc33e7cdb2709eea5f,0,0,0,0,1,0
64dd447939333568ca07c5740740414a,0,0,0,0,1,0
4fb9e2cd26a6e8d2c603bc719b004251,0,0.243,0,0.0093,0,0
4cbe40b9f912eee0b23254cc1b521fe2,0,0.0171,0.0438,0.0032,0,0
99611e28a3cb5eefa0d7596c72004065,0,0.6376,0.0175,0.0044,0,0
17ac1cb8eb27876e7b6ac59c03346514,0,0.0811,0.2162,0.027,0,0
0a37f5613502eae3e53fe6f4585689d2,0,0,0,0,0,0
17f0b6adaf9c4b5c36923045b9353eb5,0,0,0.8462,0.1538,0,0
ceb2bfffe28e8af0982b5fd65bc3b9f9,0,0.0086,0.0086,0.0086,0,0
8a8e3b11b06a804aaecd07ad29be10a2,1,0.0909,0.1189,0.7133,0,0
46a698f1df5421f82fac54ff6f7e6029,0,0.0476,0.1429,0,0,0
c9a4e334a0d23a84e357104903e3d640,0,0.0123,0.0247,0.0123,0,0
beb9ad25291d670a95d6eaaef4bbdd13,0,0.0779,0.0065,0.2597,0,0
768cce5aba04b097e4f4ba2c177293d8,0,0.1071,0,0.0893,0,0
4de1c6555ec9f049c9e1b0baa50ef137,0,0.0648,0.1111,0.1296,0,0
fae3a6194e08f3c69d7229cfcc0b0001,0,0,0,0,0,0
34455fcb494dba4a473e75ade03af0dd,0,0.0083,0.0417,0.0083,0,0
c6cb68d371744da2d676cfadda07b244,1,0.0147,0.0074,0.0147,0,0
2348811ad5b6182a67033f2a48c01488,0,0.8889,0.1111,0.1111,0,0
4b76f931d92e34fb25e03ee06c4e9d9a,0,0.0168,0,0.014,0,0
c21db69db1f76cc86809dede0926ffcb,0,0,0,0,0,0
d268db23e2c3a3f2b32dfb51c452724d,0,0,0,0,0,1
808cd061071c2c23aba19b9865d85710,0,0.0476,0,0.2381,0,1
e16c286ef24746cd2637e80f66f16c36,1,0.0909,0.1189,0.7133,0,0
0f07d657e054d68e8e2e8eacf9580a3b,0,0.6667,0,0,0,0
c58b89ff7ed01f6d0ddc5836ee88eaae,0,0.4226,0.0239,0.319,0,1
06eafb41219190c481e2fe79cb0c935a,1,0,0.0046,0.0046,0,0
7b3d3c76a20d63650e7901bb84a42e0a,0,0,0.3846,0.0769,0,0
a4477cc373ef717904daaf61b9da0cd4,1,0.0028,0.0139,0.0111,0,0
f9951711a0e2c80244df3a9b1e8e16d3,1,0.0053,0.2053,0.7632,0,0
0e67eb1c5c5cbc317144a099aeedd976,0,0,0.2174,0,0,0
25b6a5cd7ac081ad00b7f4b9334fb0fa,0,0.2867,0,0.043,0,1
60bafbe212b90086f0dcff887e1ca061,0,0.0278,0,0.0069,0,0
954b585a1148a25868836004d7a7178c,0,0.0278,0,0.0069,0,0
292655ad76eb1f255f8b7edb1ec3b28c,0,0.0508,0.1186,0,0,0
e4dd8e9e99a91062e800bafb2c3cb960,1,0.2785,0.3797,0.0633,0,0
1edf8a5e8a940c868c732e9bf2684a87,1,0.0101,0.1407,0.6784,0,0
050df21c5430c054369d4f9db3af3d1b,0,0,0.1053,0.4211,0,0
aacacb544d20b5a4f98e98a98de88257,1,0.0952,0.8095,0.0476,0,0
6c0cb72bf6da98ca88633a5df3af2de2,0,0.0242,0.0182,0.0424,0,0
8a99f098d98cd53f393783b7fcab6bb3,0,0.0083,0.0165,0.0145,0,1
fb98c42a4413449c5c676fc8c752ae75,0,0,0,0.0228,0,0
361025123ca4f143029ded34d764faff,0,0,0,0,0,0
944d6ece4093dae6f296e8e01641e9c9,0,0,0,0,0,0
6ef7c395e85c09cca701e3c28fa9e982,0,0.2451,0.049,0.0294,0,0
262b04c95bd38c54c9ffcde4bb3770da,0,0.0541,0,0,0,0
c7f2eddbd148835a6af8c216da6a56aa,0,0.012,0.1873,0.0996,0,0
708021dc41e5e622adcc29bd998ff6cf,0,0.0227,0,0.3409,0,0
aaac732f0d5db4b3302f01d2166de93f,0,0.0417,0.2083,0,0,0
d78b0d8bcb6ee05055d7fae39affba2b,0,0,0,0.1667,0,0
f2a8cfc222ac0c391bac8c21689cff8e,0,0.1538,0.2308,0,0,0
